lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,co2_tco2,lagging_current_power_factor,leading_current_power_factor,nsm,mixed_type_col,usage_kwh
5.18,0.0,0.0,58.23,100.0,12600,13.0,3.71
25.99,0.0,0.02,82.28,100.0,41400,754.0,37.62
5.0,0.0,0.0,50.81,100.0,26100,691.0,2.95
0.0,5.4,0.0,100.0,17.46,39600,261.0,3.02
4.64,0.04,0.0,83.67,100.0,28800,480.0,7.09
46.48,0.0,0.04,87.5,100.0,69300,816.0,84.02
33.12,0.0,0.01,69.73,100.0,80100,412.0,32.22
0.0,5.4,0.0,100.0,19.41,62100,471.0,3.49
27.43,0.0,0.04,95.41,100.0,36000,646.0,87.41
8.93,0.0,0.02,98.34,100.0,48600,863.0,48.42
5.08,0.0,0.0,45.0,100.0,14400,132.0,2.56
6.08,0.0,0.0,47.03,100.0,18000,943.0,3.24
0.0,5.4,0.0,100.0,17.95,68400,947.0,3.1
13.28,4.25,0.01,91.88,99.07,75600,454.0,30.92
26.42,0.0,0.04,96.22,100.0,42300,355.0,93.31
0.0,5.4,0.0,100.0,26.28,77400,362.0,6.98
0.0,5.4,0.0,100.0,20.99,61200,854.0,4.9
0.0,5.4,0.0,100.0,44.49,41400,532.0,3.02
0.0,5.4,0.0,100.0,17.81,72900,532.0,2.99
4.32,0.0,0.0,59.16,100.0,11700,703.0,3.17
21.71,0.0,0.02,92.64,100.0,71100,384.0,53.42
7.13,0.0,0.0,46.16,100.0,7200,869.0,3.71
20.12,0.0,0.02,92.15,100.0,69300,661.0,47.74
25.27,0.0,0.03,92.84,100.0,53100,812.0,63.14
5.11,0.0,0.0,47.26,100.0,6300,338.0,2.74
8.64,0.0,0.02,98.35,100.0,40500,584.0,47.02
3.13,0.0,0.0,73.77,100.0,18900,327.0,3.42
31.18,0.0,0.03,92.5,100.0,34200,821.0,75.89
0.0,5.4,0.0,100.0,21.91,32400,25.0,2.95
26.35,0.0,0.03,91.15,100.0,37800,956.0,58.39
30.38,0.0,0.02,87.08,100.0,32400,720.0,53.82
5.8,0.0,0.0,51.99,100.0,85500,190.0,3.53
17.75,0.0,0.02,94.22,100.0,54000,382.0,49.9
5.47,0.0,0.0,50.14,100.0,15300,949.0,3.17
54.885,0.0,0.03,74.25,100.0,66600,149.0,69.84
4.72,0.0,0.0,50.61,100.0,10800,965.0,3.42
4.54,0.0,0.0,55.43,100.0,2700,471.0,2.95
54.885,0.0,0.03,77.8,100.0,41400,752.0,71.68
19.98,0.0,0.02,91.1,100.0,54000,380.0,44.14
2.7,0.04,0.0016290875598235,79.43,99.99,9900,966.0,3.53
24.59,0.0,0.03,92.98,100.0,63000,958.0,62.14
5.98,0.0,0.0,46.84,100.0,16200,920.0,3.17
50.98,0.0,0.04,84.47,100.0,61200,394.0,80.46
0.0,5.4,0.0,100.0,17.78,64800,571.0,3.2
5.51,0.0,0.0,64.74,100.0,82800,912.0,4.68
0.0,5.4,0.0,100.0,15.95,73800,371.0,2.81
41.51,0.0,0.04,89.0,100.0,82800,966.0,81.04
18.32,0.0,0.02,89.79,100.0,41400,275.0,37.37
41.98,0.0,0.04,90.2,100.0,9000,666.0,87.73
6.62,0.0,0.0,59.73,100.0,81900,845.0,4.93
0.0,5.4,0.0,100.0,23.49,74700,264.0,2.74
11.34,0.5,0.02,97.05,99.99,58500,268.0,45.68
5.4,0.0,0.0,48.44,100.0,25200,471.0,2.99
4.68,0.0,0.0,54.22,100.0,15300,514.0,3.02
40.32,0.0,0.03,83.16,100.0,41400,150.0,60.37
18.83,0.0,0.04,97.64,100.0,39600,641.0,85.18
11.81,0.0,0.01,93.84,100.0,64800,22.0,32.08
4.43,0.0,0.0,79.97,100.0,28800,259.0,5.9
48.31,0.0,0.03,79.24,100.0,43200,982.0,62.75
51.98,0.0,0.05,89.02,100.0,41400,442.0,101.59
0.0,5.4,0.01,100.0,93.92,69300,638.0,29.05
0.0,5.4,0.0,100.0,25.68,67500,319.0,2.88
35.53,0.0,0.02,81.77,100.0,50400,273.0,50.47
37.62,0.0,0.03,87.89,100.0,65700,569.0,69.3
40.86,0.0,0.04,90.11,100.0,63000,195.0,84.89
18.76,0.0,0.03,96.76,100.0,51300,15.0,71.93
30.795,0.0,0.03,88.77,100.0,36900,552.0,61.16
4.75,0.0,0.0,56.35,100.0,81900,244.0,3.24
21.24,0.0,0.03,94.08,100.0,53100,387.0,58.97
9.07,5.4,0.01,94.91,98.05,75600,557.0,125.19
5.22,0.0,0.0,49.2,100.0,21600,940.0,2.95
3.67,0.0,0.0,74.27,100.0,19800,563.0,4.07
4.86,0.0,0.0,52.4,100.0,8100,309.0,2.99
1.12,5.4,0.0,99.05,38.49,44100,855.0,8.06
4.82,0.0,0.0,54.46,100.0,15300,217.0,3.13
0.0,5.4,0.0,100.0,19.97,63000,617.0,3.64
0.0,5.4,0.0,100.0,19.22,79200,836.0,3.56
3.92,0.0,0.0,69.41,100.0,81000,220.0,3.78
13.97,0.07,0.02,96.81,100.0,59400,602.0,53.96
5.33,0.0,0.0,79.715,100.0,81900,240.0,2.88
4.03,0.0,0.0,65.46,100.0,1800,892.0,3.49
0.0,5.4,0.0,100.0,18.5,53100,572.0,3.28
0.0,5.4,0.0,100.0,22.16,45000,748.0,5.8
0.0,5.4,0.0,100.0,28.8,60300,187.0,7.6
43.67,0.0,0.02,71.42500000000001,100.0,30600,883.0,47.3
39.89,0.0,0.04,88.83,100.0,32400,397.0,77.15
0.0,5.4,0.0,100.0,27.26,44100,613.0,3.1
0.0,5.4,0.0,100.0,23.91,45900,355.0,5.47
29.81,0.0,0.05,96.0,100.0,33300,676.0,102.17
5.8,0.0,0.0,44.97,100.0,18000,215.0,2.92
5.0,5.4,0.01,98.47,95.76,47700,927.0,28.26
1.3,5.4,0.01,99.44,68.98,44100,804.0,12.28
4.86,0.0,0.0,49.52,100.0,10800,421.0,2.77
33.05,0.0,0.03,89.2,100.0,60300,520.0,65.2
41.8,0.18,0.04,91.58,100.0,43200,790.0,95.29
41.04,0.0,0.03,85.03,100.0,32400,589.0,66.31
4.1,0.0,0.0,58.4,100.0,16200,967.0,2.95
0.0,5.4,0.0,100.0,23.79,72000,881.0,2.92
5.04,0.0,0.0,47.22,100.0,22500,446.0,2.7
12.56,0.0,0.02,95.39,100.0,32400,617.0,39.92
26.75,0.0,0.02,88.83,100.0,72900,950.0,51.73
0.0,5.4,0.0,100.0,22.04,54000,853.0,2.92
18.5,0.0,0.03,94.68,100.0,69300,455.0,55.66
5.65,0.0,0.0,48.1,100.0,81000,186.0,3.1
3.67,0.0,0.0,66.18,100.0,6300,436.0,3.24
0.0,5.4,0.0,100.0,20.05,71100,793.0,3.02
6.01,0.0,0.0,46.19,100.0,18900,799.0,3.13
4.03,0.0,0.0,81.61,100.0,29700,765.0,5.69
6.16,0.0,0.0,54.46,100.0,1800,614.0,4.0
3.96,0.0,0.0,57.87,100.0,18000,82.0,2.81
5.04,0.0,0.0,48.17,100.0,15300,605.0,2.77
0.0,2.63,0.01,100.0,95.35,50400,718.0,29.05
0.04,5.4,0.02,100.0,97.17,70200,390.0,35.06
1.19,1.37,0.01,99.9,99.87,63900,835.0,26.53
27.58,0.0,0.02,88.23,100.0,61200,134.0,51.7
5.08,1.84,0.02,99.1,99.88,49500,789.0,37.55
0.0,5.22,0.0,100.0,54.35,0,707.0,3.38
0.0,5.4,0.0,100.0,22.72,76500,870.0,4.1
50.44,0.0,0.04,88.53,100.0,55800,814.0,96.01
0.0,4.79,0.0,100.0,46.56,65700,220.0,2.52
3.85,0.0,0.0,72.65,100.0,84600,156.0,4.07
3.82,0.0,0.0,65.93,100.0,15300,781.0,3.35
1.19,1.66,0.01,99.92,99.84,33300,576.0,29.59
0.0,4.32,0.0,100.0,56.39,11700,322.0,2.95
3.6,0.0,0.0,57.35,100.0,25200,745.0,2.52
5.58,0.0,0.0,45.36,100.0,10800,706.0,2.84
0.0,5.4,0.0,100.0,30.25,46800,996.0,8.17
22.57,0.0,0.02,91.56,100.0,51300,890.0,59.0
3.92,0.0,0.0,62.88,100.0,13500,904.0,3.53
3.74,1.22,0.0,61.54,92.27,12600,532.0,2.92
0.0,5.4,0.0,100.0,19.01,72900,181.0,4.0
0.0,5.4,0.0,100.0,16.36,78300,223.0,4.21
4.39,0.0,0.0,71.42500000000001,100.0,83700,35.0,4.0
7.34,0.0,0.0,62.285,100.0,84600,605.0,4.61
0.0,5.4,0.0,100.0,18.57,79200,4.0,3.53
4.28,0.0,0.0,56.36,100.0,25200,713.0,2.92
48.71,0.0,0.04,88.13,100.0,59400,744.0,90.83
48.1,0.0,0.03,84.43,100.0,36000,931.0,75.78
0.0,5.4,0.0,100.0,29.71,77400,579.0,8.1
5.11,0.0,0.0,70.99,100.0,14400,156.0,5.15
29.465,0.47,0.0,84.42,99.57,80100,118.0,5.04
0.0,5.4,0.0,100.0,18.88,78300,35.0,3.28
0.94,5.4,0.01,99.89,88.84,44100,26.0,20.2
0.0,5.4,0.0,100.0,16.87,75600,78.0,2.95
51.01,0.0,0.03,80.07,100.0,41400,239.0,68.18
0.0,5.4,0.0,100.0,15.63,62100,46.0,2.74
4.18,0.0,0.0,64.09,100.0,85500,567.0,3.49
26.68,0.0,0.04,94.99,100.0,54000,16.0,81.07
32.51,0.0,0.02,81.94,100.0,66600,742.0,125.19
3.38,0.0,0.0,61.84,100.0,5400,945.0,2.66
54.885,0.0,0.05,90.16,100.0,57600,636.0,125.19
36.58,0.0,0.05,94.68,100.0,51300,955.0,119.09
6.19,0.0,0.0,50.27,100.0,27900,375.0,3.6
28.135,0.0,0.03,89.71,100.0,58500,299.0,55.55
4.03,0.0,0.0,61.34,100.0,9000,777.0,3.13
5.04,0.0,0.0,47.76,100.0,18900,534.0,2.74
45.65,0.0,0.03,83.31,100.0,54900,160.0,68.76
4.68,0.0,0.0,56.92,100.0,25200,677.0,3.24
22.28,0.0,0.02,88.2,100.0,35100,703.0,41.69
12.56,0.0,0.02,95.44,100.0,39600,294.0,40.14
1.04,1.87,0.02,99.96,100.0,69300,915.0,35.1
21.92,0.0,0.03,93.2,100.0,39600,988.0,56.38
4.79,0.0,0.0013291139298276,51.53,100.0,26100,131.0,2.88
0.0,5.4,0.0,100.0,25.19,45900,363.0,3.42
48.06,0.0,0.05,90.82,100.0,39600,955.0,59.0
0.0,5.4,0.0,100.0,32.96,45900,350.0,3.92
3.64,0.0,0.0,67.28,100.0,21600,895.0,3.31
0.0,5.4,0.0017121571804377,100.0,20.26,73800,625.0,3.71
3.42,0.14,0.0,77.1,99.94,83700,79.0,4.14
28.55,0.0,0.02,88.3,100.0,35100,392.0,53.71
14.51,0.0,0.02,93.82,100.0,75600,639.0,39.35
14.11,0.0,0.03,97.33,100.0,38700,116.0,59.8
13.5,0.0,0.02,96.31,100.0,36900,340.0,48.31
5.33,0.0,0.0,44.25,100.0,85500,926.0,2.63
54.885,0.0,0.05,82.63,100.0,40500,954.0,102.56
31.61,0.0,0.02,79.68,100.0,3600,126.0,41.69
38.81,0.0,0.04,91.79,100.0,49500,559.0,89.75
3.42,0.0,0.0,81.38,100.0,21600,821.0,4.79
4.43,0.0,0.0,52.6,100.0,5400,588.0,2.74
31.54,0.0,0.03,87.19,100.0,57600,331.0,125.19
5.83,0.0,0.0,47.3,100.0,21600,139.0,3.13
3.17,0.0,0.0,74.02,100.0,1800,872.0,3.49
3.56,0.0,0.0,65.18,100.0,11700,559.0,3.06
7.34,0.0,0.0017260021172067,45.4,100.0,18000,648.0,3.74
54.885,0.0,0.05,88.08,100.0,38700,692.0,102.67
0.0,5.4,0.0,100.0,22.37,55800,403.0,3.13
31.75,0.0,0.03,91.42,100.0,56700,889.0,71.6
25.16,0.0,0.03,91.56,100.0,54000,822.0,57.28
4.1,0.0,0.0,58.92,100.0,23400,285.0,2.99
5.4,0.0,0.0,57.75,100.0,2700,229.0,3.82
6.26,0.0,0.0,49.12,100.0,900,417.0,3.53
40.64,0.0,0.03,96.37,100.0,67500,878.0,56.16
5.83,0.0,0.0,58.27,100.0,18000,922.0,4.18
9.22,1.8,0.03,99.24,99.97,72000,954.0,74.56
38.16,0.0,0.04,92.34,100.0,72000,421.0,91.8
4.68,0.0,0.0,51.88,100.0,17100,555.0,2.84
22.75,0.0,0.03,95.3,100.0,33300,487.0,71.6
2.59,0.43,0.0,62.285,99.37,84600,317.0,3.82
4.21,0.14,0.0,63.05,99.92,31500,44.0,3.42
1.19,2.02,0.01,99.91,99.76,63900,690.0,28.84
4.39,0.0,0.0,55.78,100.0,4500,955.0,2.95
53.17,0.0,0.05,89.09,100.0,48600,909.0,104.29
3.56,0.0,0.0,66.03,100.0,21600,449.0,3.13
5.94,0.0,0.0,40.49,100.0,81000,744.0,2.63
54.885,0.04,0.003987341789483,69.82,100.0,30600,697.0,8.64
5.54,0.0,0.0,62.985,100.0,9000,293.0,2.95
0.0,5.4,0.0,100.0,18.92,45000,295.0,3.35
0.0,5.4,0.0,100.0,18.12,62100,884.0,3.35
3.56,0.0,0.0,65.18,100.0,17100,640.0,3.06
4.9,0.0,0.0,50.15,100.0,22500,195.0,2.84
3.46,0.0,0.0,65.38,100.0,24300,142.0,2.99
40.82,0.0,0.03,83.85,100.0,66600,634.0,62.82
6.62,0.04,0.02,98.38,100.0,53100,49.0,36.36
0.0,5.4,0.0,100.0,16.87,48600,0.0,4.64
4.28,0.0,0.0,63.63,100.0,83700,487.0,3.53
0.0,5.4,0.0,100.0,23.08,72000,163.0,5.15
36.07,0.0,0.03,83.59,100.0,40500,852.0,54.94
3.78,0.0,0.0,61.52,100.0,21600,963.0,2.95
20.92,0.0,0.03,93.97,100.0,36000,990.0,125.19
53.96,0.0,0.05,90.37,100.0,52200,934.0,113.9
0.0,5.4,0.0,100.0,21.17,79200,747.0,3.89
0.0,5.4,0.0,100.0,16.86,34200,929.0,4.57
42.48,0.0,0.05,93.26,100.0,72000,969.0,109.73
43.27,0.0,0.05,94.785,100.0,33300,942.0,109.08
0.0,5.4,0.0,100.0,21.24,49500,220.0,3.35
1.33,5.4,0.0,92.34,31.07,80100,743.0,3.2
1.04,2.38,0.02,99.96,99.79,73800,231.0,36.43
0.0,5.4,0.0,100.0,18.86,69300,455.0,4.14
4.57,0.0,0.0,73.61,100.0,18900,672.0,4.97
21.92,0.0,0.02,92.55,100.0,39600,326.0,53.57
54.885,0.0,0.0,72.76,100.0,17100,110.0,3.67
0.0,5.4,0.0,100.0,17.65,60300,494.0,2.99
35.64,0.0,0.02,69.16,100.0,29700,839.0,34.13
10.58,5.4,0.01,87.65,92.06,44100,590.0,19.26
24.16,0.0,0.02,85.88,100.0,65700,150.0,40.5
5.15,0.0,0.0,45.48,100.0,25200,544.0,2.63
32.36,0.0,0.03,87.29,100.0,39600,91.0,57.89
27.61,0.0,0.03,90.26,100.0,39600,141.0,57.89
5.4,0.0,0.0,47.57,100.0,9900,519.0,2.92
5.26,0.0,0.0,47.12,100.0,4500,694.0,2.81
0.0,5.4,0.0,100.0,18.96,63000,775.0,3.28
4.0,0.0,0.0,66.9,100.0,27000,71.0,3.6
20.56,0.0,0.02,91.04,100.0,35100,730.0,45.25
0.0,5.4,0.0,100.0,18.44,71100,632.0,3.2
54.885,0.0,0.05,87.9,100.0,36900,990.0,123.55
4.93,0.0,0.0,51.35,100.0,26100,150.0,2.95
22.82,0.0,0.04,96.55,100.0,59400,16.0,84.64
4.61,0.0,0.0,51.5,100.0,18000,100.0,2.77
0.0,5.4,0.0,100.0,44.88,65700,675.0,3.31
0.0,5.4,0.0,100.0,15.25,63900,507.0,3.74
49.57,0.0,0.03,80.03,100.0,52200,46.0,66.17
0.0,5.4,0.0,100.0,20.85,76500,706.0,3.1
0.0,5.4,0.0,100.0,25.45,67500,730.0,3.96
6.91,0.0,0.0,45.8,100.0,21600,806.0,3.56
4.21,0.0,0.0,73.55,100.0,28800,841.0,4.57
31.61,0.0,0.03,88.53,100.0,31500,466.0,60.19
4.18,0.0,0.0,55.79,100.0,5400,706.0,2.81
47.05,0.0,0.05,90.3,100.0,54000,847.0,98.86
6.48,0.0,0.0,47.42,100.0,12600,114.0,3.49
0.0,5.4,0.0,100.0,51.63,40500,809.0,3.28
6.08,0.0,0.0,65.43,100.0,28800,695.0,5.26
11.41,0.14,0.02,97.42,100.0,59400,580.0,49.21
5.69,0.0,0.0,49.02,100.0,18900,613.0,3.2
6.01,0.0,0.0,53.64,100.0,13500,294.0,3.82
4.39,0.0,0.0,73.44,100.0,10800,314.0,4.75
2.48,0.04,0.0,80.96,99.99,16200,741.0,3.42
0.0,5.4,0.0,100.0,18.45,64800,51.0,3.13
5.22,0.0,0.0,51.43,100.0,14400,120.0,3.13
5.26,0.0,0.0,77.64,100.0,19800,536.0,6.48
5.54,0.0,0.0,47.0,100.0,1800,824.0,2.95
4.57,0.0,0.0,55.13,100.0,15300,535.0,3.02
50.72,0.0,0.04,83.91,100.0,30600,879.0,78.23
0.0,5.4,0.0,100.0,19.51,62100,509.0,5.22
33.88,0.0,0.02,81.38,100.0,43200,419.0,47.45
30.74,0.0,0.04,95.32,100.0,55800,237.0,96.91
0.0,5.4,0.0,100.0,19.93,56700,713.0,2.81
2.23,0.04,0.0,80.16,99.99,81000,201.0,2.99
0.0,5.4,0.0,100.0,36.68,34200,597.0,9.14
38.2,0.0,0.03,87.68,100.0,51300,973.0,69.66
0.0,5.4,0.05,100.0,51.48,65700,674.0,4.39
0.0,5.4,0.0,100.0,49.51,65700,124.0,3.1
0.0,5.4,0.0,100.0,24.5,63000,24.0,4.03
54.885,0.0,0.05,90.07,100.0,51300,465.0,120.24
5.98,0.0,0.0,62.285,100.0,11700,659.0,3.24
2.88,0.32,0.0,81.83,99.7,900,681.0,4.1
4.64,0.0,0.0,53.65,100.0,12600,744.0,2.95
52.49,0.0,0.05,90.43,100.0,58500,630.0,111.2
27.43,0.0,0.02,80.01,100.0,19800,238.0,36.58
0.0,5.4,0.0,100.0,45.84,43200,429.0,2.95
25.56,0.0,0.02,90.0,100.0,52200,655.0,52.78
28.37,0.0,0.03,91.15,100.0,60300,847.0,62.89
47.74,0.0,0.03,81.22,100.0,29700,74.0,66.46
3.53,0.0,0.0,71.79,100.0,81000,973.0,3.64
5.22,0.0,0.0,52.74,100.0,18900,158.0,3.24
4.93,0.0,0.0,68.3,100.0,83700,247.0,4.61
3.71,0.0,0.0,74.15,100.0,25200,588.0,4.1
3.1,0.11,0.0,77.32,99.96,18000,311.0,3.78
4.9,0.0,0.0012275843935213,47.71,100.0,12600,565.0,2.66
6.23,0.0,0.0,94.01,100.0,82800,758.0,3.49
4.39,0.0,0.0,57.18,100.0,15300,842.0,3.06
6.59,0.0,0.0,59.9,100.0,10800,11.0,4.93
0.0,5.4,0.0,100.0,29.91,46800,406.0,5.26
51.23,0.0,0.02,69.52,100.0,30600,211.0,49.54
0.04,5.4,0.01,100.0,95.76,55800,165.0,29.3
4.9,0.0,0.0,54.32,100.0,27000,498.0,3.17
3.96,0.0,0.0,72.6,100.0,24300,458.0,4.18
5.4,0.0,0.0,50.98,100.0,16200,84.0,125.19
4.0,0.0,0.0,66.9,100.0,84600,968.0,3.6
0.0,5.4,0.0,100.0,21.42,78300,977.0,3.82
1.12,1.62,0.01,99.93,99.85,63900,768.0,29.09
0.0,5.4,0.0,100.0,21.44,45000,885.0,5.58
5.65,0.0,0.0,48.93,100.0,27000,670.0,3.17
0.0,5.4,0.0,100.0,50.05,83700,570.0,2.81
43.06,0.0,0.03,86.86,100.0,54900,460.0,75.49
6.77,1.08,0.02,98.64,99.96,75600,551.0,40.64
4.61,0.0,0.0,52.05,100.0,1800,688.0,2.81
37.84,0.0,0.02,67.25,100.0,29700,292.0,34.38
0.0,5.4,0.0,100.0,100.0,75600,528.0,3.71
27.04,0.0,0.03,89.7,100.0,70200,90.0,54.86
3.82,0.0,0.0,74.37,100.0,4500,243.0,4.25
0.0,5.4,0.0,100.0,19.19,62100,297.0,4.07
54.885,0.0,0.04,82.32,100.0,31500,971.0,93.85
36.61,0.0,0.03,85.75,100.0,55800,605.0,58.97
0.0,5.4,0.0,100.0,18.86,45000,285.0,5.04
4.0,0.0,0.0,55.95,100.0,25200,831.0,2.7
0.0,4.46,0.0,100.0,62.06,1800,689.0,3.53
0.0,5.4,0.0,100.0,46.16,65700,486.0,4.46
4.36,0.0,0.0,55.65,100.0,13500,48.0,2.92
4.61,0.0,0.0,49.98,100.0,26100,119.0,2.66
0.0,5.4,0.0,100.0,18.66,72900,939.0,3.35
4.82,0.0,0.0,57.07,100.0,24300,737.0,3.35
4.5,0.0,0.0,56.73,100.0,16200,241.0,3.1
0.0,5.4,0.0,100.0,18.8,53100,609.0,4.97
42.91,0.0,0.04,87.2,100.0,36000,303.0,76.43
25.27,0.0,0.03,93.39,100.0,69300,714.0,66.02
4.1,0.0,0.0,52.36,100.0,7200,293.0,2.52
0.0,5.4,0.0,100.0,21.7,47700,162.0,3.49
0.0,5.4,0.0,100.0,17.62,48600,758.0,3.1
4.75,0.0,0.0,62.97,100.0,27000,552.0,3.85
5.83,0.0,0.0,53.69,100.0,9000,298.0,3.71
6.08,0.0,0.0,46.23,100.0,24300,194.0,3.17
3.24,0.0,0.0,72.19,100.0,17100,632.0,3.38
0.0,5.4,0.0,100.0,19.92,72900,592.0,2.84
5.18,0.0,0.0,56.31,100.0,82800,176.0,3.53
0.0,5.4,0.0,100.0,27.88,46800,400.0,4.9
5.15,0.0,0.0,54.87,100.0,5400,424.0,3.38
35.32,0.0,0.03,88.07,100.0,72000,123.0,65.66
39.46,0.0,0.02,72.44,100.0,29700,707.0,41.47
0.0,5.4,0.0,100.0,16.57,76500,167.0,3.64
6.59,0.0,0.001476793255364,43.68,100.0,83700,143.0,3.2
4.14,0.0,0.0,65.2,100.0,7200,141.0,3.56
0.0,5.4,0.0,100.0,24.95,32400,487.0,3.35
37.55,0.0,0.04,89.97,100.0,66600,322.0,77.4
4.97,0.0,0.0,72.42,100.0,28800,549.0,5.22
6.48,0.0,0.0,60.86,100.0,19800,752.0,4.97
3.71,5.4,0.01,97.07,61.47,44100,567.0,14.98
2.48,0.04,0.0,81.28,99.99,27900,291.0,3.46
4.75,0.0,0.0,59.97,100.0,4500,908.0,3.56
1.8,5.4,0.0,93.93,30.67,80100,857.0,4.93
4.07,0.07,0.02,99.36,100.0,60300,221.0,35.71
24.3,0.0,0.03,91.79,100.0,69300,859.0,56.2
5.08,0.0,0.0,47.87,100.0,13500,970.0,2.77
0.0,5.4,0.0,100.0,14.58,79200,63.0,3.89
4.43,0.0,0.0,55.03,100.0,16200,780.0,2.92
5.18,0.0,0.0,48.59,100.0,21600,460.0,2.88
37.73,0.0,0.03,84.5,100.0,48600,346.0,59.62
0.0,5.4,0.0,100.0,19.94,55800,683.0,2.77
4.75,0.0,0.0,52.4,100.0,7200,675.0,2.59
0.0,5.4,0.0,100.0,26.14,78300,626.0,4.03
0.0,5.4,0.0,100.0,16.96,33300,522.0,4.07
43.67,0.0,0.04,88.77,100.0,83700,227.0,84.2
0.0,5.4,0.0,100.0,24.21,32400,656.0,2.92
35.39,0.0,0.05,94.55,100.0,38700,721.0,102.71
4.93,0.0,0.0,47.07,100.0,1800,873.0,2.63
47.34,0.0,0.03,83.89,100.0,66600,736.0,72.97
4.64,0.0,0.0,54.17,100.0,1800,324.0,2.99
4.68,0.0,0.0,48.42,100.0,24300,183.0,2.59
52.06,0.0,0.05,92.19,100.0,38700,882.0,123.84
2.02,5.4,0.0,88.89,39.67,80100,825.0,3.92
0.0,5.4,0.0,100.0,24.86,43200,472.0,3.64
4.72,0.0,0.0,61.07,100.0,5400,325.0,3.64
18.36,0.0,0.03,96.27,100.0,65700,298.0,65.34
9.76,0.0,0.03,98.58,100.0,36900,999.0,57.2
5.76,0.0,0.0,47.75,100.0,8100,341.0,3.13
4.03,0.0,0.0,63.92,100.0,3600,445.0,3.35
9.07,0.0,0.02,98.29,100.0,62100,58.0,48.46
2.3,0.97,0.01,99.61,99.93,63900,984.0,25.85
0.0,5.4,0.0,100.0,17.8,69300,655.0,4.46
54.885,0.0,0.05,90.74,100.0,33300,830.0,121.18
3.2,0.11,0.0,78.31,99.96,20700,348.0,4.03
4.39,5.4,0.0,53.36,100.0,11700,930.0,2.77
4.72,0.0,0.0,50.2,100.0,0,474.0,2.74
6.66,0.0,0.0,46.83,100.0,10800,930.0,3.53
0.0,5.4,0.0,100.0,23.83,55800,627.0,3.56
5.47,0.0,0.0,44.79,100.0,22500,444.0,2.74
3.38,0.0,0.0021413502202779,80.83,100.0,84600,745.0,4.64
5.94,0.0,0.0,66.3,100.0,24300,165.0,5.26
6.88,0.0,0.0,41.41,100.0,14400,873.0,3.13
51.77,0.0,0.05,91.9,100.0,36000,625.0,120.64
25.2,0.0,0.02,89.86,100.0,74700,565.0,51.62
25.74,0.0,0.03,92.25,100.0,62100,633.0,61.52
17.71,0.0,0.05,98.43,100.0,72900,412.0,98.82
27.65,0.0,0.04,90.68,100.0,51300,629.0,79.74
0.0,5.4,0.0,100.0,16.37,77400,332.0,3.74
6.3,0.0,0.0,51.45,100.0,900,66.0,3.78
4.14,0.0,0.0,57.11,100.0,21600,177.0,2.88
4.72,0.0,0.0,61.8,100.0,25200,916.0,3.71
54.885,0.0,0.03,72.14,100.0,31500,285.0,73.73
23.87,0.0,0.02,90.46,100.0,57600,822.0,50.65
0.0,5.4,0.0,100.0,19.01,72900,896.0,4.1
5.0,0.0,0.0,47.51,100.0,21600,399.0,2.7
50.18,0.0,0.05,91.39,100.0,36900,376.0,113.0
4.61,0.0,0.0,48.98,100.0,17100,910.0,2.59
27.0,0.0,0.03,90.76,100.0,49500,985.0,58.36
0.0,5.4,0.0,100.0,17.25,71100,64.0,2.92
5.08,0.0,0.002192114988431,68.3,100.0,19800,365.0,4.75
5.0,0.0,0.0,46.97,100.0,24300,523.0,2.66
0.79,2.59,0.01,99.97,99.68,56700,754.0,32.44
5.08,0.0,0.0,46.39,100.0,18900,192.0,2.66
4.14,0.0,0.0,54.06,100.0,85500,492.0,2.66
0.0,5.4,0.0,100.0,28.845,69300,405.0,2.95
18.97,0.0,0.02,90.27,100.0,56700,580.0,46.51
41.0,0.0,0.05,92.44,100.0,74700,347.0,99.4
17.46,0.0,0.02,94.36,100.0,72000,574.0,49.75
5.58,0.0,0.0,41.7,100.0,24300,882.0,2.56
10.37,0.0,0.02,97.34,100.0,72000,303.0,44.1
5.22,0.0,0.0,46.48,100.0,85500,207.0,2.74
24.95,0.0,0.01,78.94,100.0,31500,804.0,32.08
0.0,5.4,0.01,100.0,95.14,39600,47.0,32.26
32.98,0.0,0.03,86.73,100.0,21600,944.0,57.46
7.7,5.4,0.01,94.89,94.75,47700,803.0,23.15
3.85,0.0,0.0,57.42,100.0,26100,626.0,2.7
4.14,0.07,0.02,99.28,100.0,72000,637.0,34.42
20.56,0.0,0.03,95.3,100.0,35100,877.0,64.69
25.96,0.0,0.02,88.19,100.0,62100,384.0,48.56
40.86,0.0,0.04,90.54,100.0,36900,104.0,87.12
39.71,0.0,0.05,93.02,100.0,61200,236.0,100.66
3.85,0.0,0.0,63.56,100.0,18900,64.0,3.17
5.36,0.0,0.0,50.91,100.0,13500,803.0,3.17
2.59,0.0,0.0,76.74,100.0,7200,724.0,3.1
4.07,0.0,0.0,57.22,100.0,19800,456.0,2.84
3.42,0.0,0.0,65.82,100.0,23400,830.0,2.99
4.18,0.14,0.02,99.35,100.0,72000,707.0,36.4
48.89,0.0,0.03,81.31,100.0,49500,99.0,68.29
32.54,0.0,0.03,89.26,100.0,48600,583.0,64.44
4.82,0.0,0.0,50.36,100.0,13500,197.0,2.81
1.26,5.4,0.0,92.93,30.3,80100,661.0,3.17
